objectID,post_title,url,ingredient,label,quantity,type,section,label_zone,label_qte,label_unite,label_unite_gr,section_zone,section_qte,section_unite,aliment,kcal_100gr,quantity_gr,quantity_kcal,label_qte_gr,proteine_100gr,glucides_100gr,calcium_100gr,quantity_calcium
cocktail_1116,Mommy's Screwdriver,https://1ou2cocktails.com/cocktails/mommys-screwdriver/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1116,Mommy's Screwdriver,https://1ou2cocktails.com/cocktails/mommys-screwdriver/,,"<p>1 tranche de pamplemousse</p>
",,ingredient,,1 tranche de pamplemousse,1,tranche,5,,1,,,,5,,5,,,,
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,"<p>de jus dorange sanguine frais</p>
",,1,ingredient,,,,,,,1,,"Jus d'orange, pur jus","45,4","28,35",,,"0,61","9,61","0,41","0,12"
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,"<p>de jus de citron frais</p>
",,"0,75",ingredient,,,,,,,1,,"Citron, pulpe, cru","27,6","21,26",,,,"1,56",11,"2,34"
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,"<p>de jus de tomate épicé (cayenne, sel, poivre)</p>
",,"0,5",ingredient,,,,,,,1,,"Jus de tomate, pur jus (aliment moyen)","21,7","14,17",,,"0,88","3,72","6,54","0,93"
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,"<p>de sirop de tonique, Prosyro</p>
",,"0,5",ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"14,17",,,"0,055","7,7","7,55","1,07"
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1104,Blood Orange Mary,https://1ou2cocktails.com/cocktails/blood-orange-mary-mocktail/,,"<p>Quartier dorange + épice à steak</p>
",,ingredient,,,,Quartier,,,1,,,,,,,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,"<p>de rhum brun</p>
",,2,ingredient,,,,,,,1,,Rhum,256,"56,7",,,0,0,0,0
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,"<p>2 c. à thé de sirop dérable</p>
",,ingredient,,2 c. à thé,2,c. à thé,5,,1,,,,10,,10,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,"<p>2 traits damer à lorange</p>
",,ingredient,,2 trait,2,trait,1,,1,,,,2,,2,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,"<p>2 traits de fumée liquide, Woodland</p>
",,ingredient,,2 trait,2,trait,1,,1,,,,2,,2,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1096,Old Fashioned Fumé à l'Érable,https://1ou2cocktails.com/cocktails/old-fashioned-fume-au-rhum-et-a-lerable/,,"<p>Zeste dorange</p>
",,ingredient,,,,Zeste dorange,"0,5",,1,,,,,,,,,,
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de vodka</p>
",,1,section,Pour 1 verre,,,,,1 verre,1,verre,Vodka,242,"28,35",,,0,0,0,0
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de vodka</p>
",,1,ingredient,,,,,,,1,,Vodka,242,"28,35",,,0,0,0,0
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de liqueur de pêche</p>
",,"0,75",ingredient,,,,,,,1,,Liqueur,328,"21,26",,,"0,1","39,6",1,"0,21"
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de liqueur de framboise</p>
",,"0,5",ingredient,,,,,,,1,,"Fruits rouges, crus (framboises, fraises, groseilles, cassis)",,"14,17",,,"1,11","7,88",40,"5,67"
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de jus de dorange frais</p>
",,1,ingredient,,,,,,,1,,"Jus d'orange, maison",,"28,35",,,"0,7","9,4","10,5","2,98"
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de jus dananas</p>
",,1,ingredient,,,,,,,1,,"Ananas, pulpe, cru","54,4","28,35",,,,"11,7",8,"2,27"
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,"<p>de jus de canneberge</p>
",,"1,5",ingredient,Garniture,,,,,,1,,"Jus de fruits, pur jus (aliment moyen)","46,9","42,52",,,"0,51","9,32","3,93","1,67"
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,,"<p>Cerise marasquin et/ou rondelle dorange</p>
",,section,Garniture,,,rondelle,2,,1,,,,,,,,,,
cocktail_1107,Sex On The Beach,https://1ou2cocktails.com/cocktails/sex-on-the-beach/,,"<p>Cerise marasquin et/ou rondelle dorange</p>
",,ingredient,,,,rondelle,2,,1,,,,,,,,,,
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,"<p>de gin</p>
",,1,ingredient,,,,,,,1,,Gin,265,"28,35",,,0,0,0,0
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,"<p>de vodka</p>
",,1,ingredient,,,,,,,1,,Vodka,242,"28,35",,,0,0,0,0
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,"<p>de curaçao bleu</p>
",,1,ingredient,,,,,,,1,,Liqueur,328,"28,35",,,"0,1","39,6",1,"0,28"
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,"<p>de jus de lime frais</p>
",,1,ingredient,,,,,,,1,,"Jus de citron vert, pur jus",,"28,35",,,"0,25","1,24",12,"3,4"
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,"<p>de sirop simple</p>
",,1,ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"28,35",,,"0,055","7,7","7,55","2,14"
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1099,Blue Lagoon,https://1ou2cocktails.com/cocktails/blue-lagoon/,,"<p>1 rondelle dorange</p>
",,ingredient,,1 rondelle,"0,05",rondelle,2,,1,,,,"0,1",,"0,1",,,,
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,"<p>de rhum blanc</p>
",,2,ingredient,,,,,,,1,,"Oeuf, blanc (blanc d'oeuf), cru","48,1","56,7",,,"10,8","0,85",6,"3,4"
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,,"<p>1 tasse de fraises</p>
",,ingredient,,1 tasse,1,tasse,250,,1,,,,250,,250,,,,
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,"<p>de jus de lime frais</p>
",,1,ingredient,,,,,,,1,,"Jus de citron vert, pur jus",,"28,35",,,"0,25","1,24",12,"3,4"
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,"<p>de jus dananas</p>
",,2,ingredient,,,,,,,1,,"Ananas, pulpe, cru","54,4","56,7",,,,"11,7",8,"4,54"
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,"<p>de crème de noix de coco</p>
",,2,ingredient,,,,,,,1,,Lait de coco ou Crème de coco,188,"56,7",,,"1,77","3,4",18,"10,21"
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1091,Miami Vice,https://1ou2cocktails.com/cocktails/miami-vice/,,"<p>Cerise marasquin et/ou tranche dananas</p>
",,ingredient,,,,tranche,5,,1,,,,,,,,,,
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,"<p>de vodka</p>
",,1,ingredient,,,,,,,1,,Vodka,242,"28,35",,,0,0,0,0
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,"<p>de curaço bleu</p>
",,"0,75",ingredient,,,,,,,1,,Liqueur,328,"21,26",,,"0,1","39,6",1,"0,21"
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,"<p>de jus de lime frais</p>
",,"0,5",ingredient,,,,,,,1,,"Jus de citron vert, pur jus",,"14,17",,,"0,25","1,24",12,"1,7"
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,"<p>de jus de citron frais</p>
",,"0,5",ingredient,,,,,,,1,,"Citron, pulpe, cru","27,6","14,17",,,,"1,56",11,"1,56"
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,"<p>de sirop de grenadine</p>
",,"0,75",ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"21,26",,,"0,055","7,7","7,55","1,61"
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,,"<p>Eau pétillante</p>
",,ingredient,,,,,,,1,,,,,,,,,,
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1214,Purple Rain,https://1ou2cocktails.com/cocktails/purple-rain/,,"<p>Rondelle de lime</p>
",,ingredient,,,,lime,100,,1,,,,,,,,,,
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de rhum blanc</p>
",,"0,5",ingredient,,,,,,,1,,"Oeuf, blanc (blanc d'oeuf), cru","48,1","14,17",,,"10,8","0,85",6,"0,85"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de vodka</p>
",,"0,5",ingredient,,,,,,,1,,Vodka,242,"14,17",,,0,0,0,0
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de gin</p>
",,"0,5",ingredient,,,,,,,1,,Gin,265,"14,17",,,0,0,0,0
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de tequila blanco</p>
",,"0,5",ingredient,,,,,,,1,,"Oeuf, blanc (blanc d'oeuf), cru","48,1","14,17",,,"10,8","0,85",6,"0,85"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de liqueur dorange</p>
",,"0,5",ingredient,,,,,,,1,,Liqueur,328,"14,17",,,"0,1","39,6",1,"0,14"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de jus de citron frais</p>
",,"0,5",ingredient,,,,,,,1,,"Citron, pulpe, cru","27,6","14,17",,,,"1,56",11,"1,56"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de jus de lime frais</p>
",,"0,5",ingredient,,,,,,,1,,"Jus de citron vert, pur jus",,"14,17",,,"0,25","1,24",12,"1,7"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,"<p>de sirop simple</p>
",,"0,5",ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"14,17",,,"0,055","7,7","7,55","1,07"
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,,"<p>Coca-Cola</p>
",,ingredient,,,,,,,1,,,,,,,,,,
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1218,Long Island Iced Tea,https://1ou2cocktails.com/cocktails/long-island-iced-tea/,,"<p>1 rondelle de citron</p>
",,ingredient,,1 rondelle,"0,05",rondelle,2,,1,,,,"0,1",,"0,1",,,,
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,"<p>de rhum agricole, Trois Rivières Cuvée de lOcéan</p>
",,"1,5",ingredient,,,,,,,1,,Rhum,256,"42,52",,,0,0,0,0
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,"<p>de jus de pamplemousse frais</p>
",,2,ingredient,,,,,,,1,,"Jus de pamplemousse (pomélo), maison",,"56,7",,,"0,5","9,1",9,"5,1"
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,"<p>de <a href=""https://1ou2cocktails.com/a-lire/recette-de-sirop-de-cannelle-maison/"">sirop de cannelle maison</a></p>
",,"0,5",ingredient,,,,,,,1,,"Cannelle, poudre",243,"14,17",,,"3,87","27,5",1000,"141,7"
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,,"<p>Eau pétillante à saveur de pamplemousse, La Croix</p>
",,ingredient,,,,,,,1,,,,,,,,,,
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1223,Paloma rhum agricole et cannelle,https://1ou2cocktails.com/cocktails/paloma-rhum-agricole-et-cannelle/,,"<p>1 Demi-rondelle de pamplemousse et 1 tête de menthe</p>
",,ingredient,,1 tête,1,rondelle,2,,1,,,,2,,2,,,,
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,"<p>de gin, Bleu Royal</p>
",,"1,5",ingredient,,,,,,,1,,Gin,265,"42,52",,,0,0,0,0
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,"<p>de jus de citron frais</p>
",,"0,75",ingredient,,,,,,,1,,"Citron, pulpe, cru","27,6","21,26",,,,"1,56",11,"2,34"
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,"<p>de sirop simple</p>
",,"0,5",ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"14,17",,,"0,055","7,7","7,55","1,07"
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,"<p>Soda au Yuzu, 1642 sodas</p>
",,,ingredient,,,,,,,1,,"Limonade, sucrée",,,,,"0,04","8,45","6,52",
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,"<p>1 branche de romarin</p>
",,,ingredient,,,,,,,1,,"Romarin, séché",328,,,,"4,88","21,5",1280,
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,,"<p>Garniture : 1 branche de romarin</p>
",,section,Garniture,1 branche,1,branche,5,,1,,,,5,,5,,,,
cocktail_1345,Unicorn Collins,https://1ou2cocktails.com/cocktails/unicorn-collins/,,"<p>1 branche de romarin</p>
",,ingredient,,1 branche,1,branche,5,,1,,,,5,,5,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,,,section,Pour 4 à 6 verres,,,,,4 à 6 verres,4,verre,,,,,,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,"<p>(1 bouteille) de vin blanc</p>
",,26,ingredient,,,,,,,4,,"Oeuf, blanc (blanc d'oeuf), cru","48,1","184,2725",,,"10,8","0,85",6,"11,06"
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,"<p>2 c. à soupe de miel</p>
",,ingredient,,2 c. à soupe,2,c. à soupe,15,,4,,,,"7,5",,30,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,"<p>2 bâtons de cannelle</p>
",,ingredient,,2 bâtons,2,bâton,,,4,,,,,,,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,"<p>4 étoiles danis</p>
",,ingredient,,4 étoiles danis,4,étoile,7,,4,,,,7,,28,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,"<p>4 zestes dorange</p>
",,ingredient,,4 zestes dorange,4,zeste,"0,5",,4,,,,"0,5",,2,,,,
cocktail_1087,Vin blanc chaud pomme et cannelle,https://1ou2cocktails.com/cocktails/vin-blanc-chaud-pomme-et-cannelle/,,"<p>5 tranches de pomme</p>
",,ingredient,,5 tranches de pomme,5,tranche,5,,4,,,,"6,25",,25,,,,
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,"<p>de crème écossaise, Magnum</p>
",,1,ingredient,,,,,,,1,,"Mousse aux fruits, rayon frais","53,1","28,35",,,"6,25","5,51",140,"39,69"
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,"<p>de gin</p>
",,"0,5",ingredient,,,,,,,1,,Gin,265,"14,17",,,0,0,0,0
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,,"<p>2 c. à soupe de yogourt à la noix de coco</p>
",,ingredient,,2 c. à soupe,2,c. à soupe,15,,1,,,,30,,30,,,,
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,"<p>de jus dananas</p>
",,"1,5",ingredient,,,,,,,1,,"Ananas, pulpe, cru","54,4","42,52",,,,"11,7",8,"3,4"
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1083,Cocktail à la crème écossaise et au yogourt à la noix de coco,https://1ou2cocktails.com/cocktails/cocktail-a-la-creme-ecossaise-et-au-yogourt-a-la-noix-de-coco/,,"<p>Poudre de cari et noix de coco râpée</p>
",,ingredient,,,,,,,1,,,,,,,,,,
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,"<p>de vermouth rouge italien, Cocchi Di Torino</p>
",,"0,75",ingredient,,,,,,,1,,Apéritif à base de vin ou vermouth,,"21,26",,,"0,054","11,3","7,37","1,57"
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,"<p>damaro, Cynar</p>
",,"0,75",ingredient,,,,,,,1,,Liqueur,328,"21,26",,,"0,1","39,6",1,"0,21"
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,"<p>de café Nespresso, Ispirazione Venezia</p>
",,"0,75",ingredient,,,,,,,1,,"Café, non instantané, non sucré, prêt à boire","6,88","21,26",,,,"1,35","4,3","0,91"
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,,"<p>Kombucha à la canneberge</p>
",,ingredient,,,,canneberge,6,,1,,,,,,,,,,
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1078,Apéritif italien Café et Canneberge,https://1ou2cocktails.com/cocktails/aperitif-italien-cafe-et-kombucha-canneberge/,,"<p>Zeste dorange</p>
",,ingredient,,,,Zeste dorange,"0,5",,1,,,,,,,,,,
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,"<p>de Tequila blanco, 1800 Tequila</p>
",,"0,5",ingredient,,,,,,,1,,"Oeuf, blanc (blanc d'oeuf), cru","48,1","14,17",,,"10,8","0,85",6,"0,85"
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,"<p>de liqueur de mandarine, Mandarine Napoléon</p>
",,1,ingredient,,,,,,,1,,Liqueur,328,"28,35",,,"0,1","39,6",1,"0,28"
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,"<p>de purée de pêche</p>
",,1,ingredient,,,,,,,1,,"Pêche, pulpe et peau, crue",,"28,35",,,"1,08",9,"7,32","2,08"
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,"<p>de jus dorange sanguine frais</p>
",,1,ingredient,,,,,,,1,,"Jus d'orange, pur jus","45,4","28,35",,,"0,61","9,61","0,41","0,12"
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,,"<p>Une pincée de sel</p>
",,ingredient,,,,pincée,,,1,,,,,,,,,,
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,,"<p>Vin mousseux, Zonin Prosecco</p>
",,ingredient,,,,rose,25,,1,,,,,,,,,,
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1242,"Cocktail à la tequila, aux agrumes et au prosecco",https://1ou2cocktails.com/cocktails/cocktail-a-la-tequila-aux-agrumes-et-au-prosecco/,,"<p>1 rondelle dorange sanguine</p>
",,ingredient,,1 rondelle,"0,05",rondelle,2,,1,,,,"0,1",,"0,1",,,,
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,,,,section,Pour 1 verre,,,,,1 verre,1,verre,,,,,,,,,
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,"<p>de vodka</p>
",,"1,5",ingredient,,,,,,,1,,Vodka,242,"42,52",,,0,0,0,0
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,"<p>de liqueur de framboise, Maison Sivo</p>
",,"0,75",ingredient,,,,,,,1,,"Fruits rouges, crus (framboises, fraises, groseilles, cassis)",,"21,26",,,"1,11","7,88",40,"8,5"
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,"<p>de jus de pamplemousse frais</p>
",,1,ingredient,,,,,,,1,,"Jus de pamplemousse (pomélo), maison",,"28,35",,,"0,5","9,1",9,"2,55"
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,"<p>de jus de lime frais</p>
",,"0,5",ingredient,,,,,,,1,,"Jus de citron vert, pur jus",,"14,17",,,"0,25","1,24",12,"1,7"
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,"<p>de sirop simple</p>
",,"0,75",ingredient,,,,,,,1,,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",,"21,26",,,"0,055","7,7","7,55","1,61"
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,,"<p>1 blanc doeuf</p>
",,ingredient,,1 blanc ,1,blanc ,30,,1,,,,30,,30,,,,
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,,,,section,Garniture,,,,,,1,,,,,,,,,,
cocktail_1075,Sour vodka et framboise,https://1ou2cocktails.com/cocktails/sour-vodka-framboise/,,"<p>Céréales de type Froot loops</p>
",,ingredient,,,,,,,1,,,,,,,,,,
cocktail_1070,Casse-Grippe au Gin,https://1ou2cocktails.com/cocktails/casse-grippe-au-gin/,"<p>de gin, Barr Hill</p>
",,"1,5",section,Pour 1 verre,,,,,1 verre,1,verre,Gin,265,"42,52",,,0,0,0,0
