           objectID                                                     post_title                                                                                                 url                                                                                                                                                                                                         ingredient                                                                                                                                                                                                                     label  quantity        type                                      section                                               label_zone  label_qte          label_unite  label_unite_gr    section_zone  section_qte section_unite                                                                                        aliment  kcal_100gr  quantity_gr  quantity_kcal  label_qte_gr
24    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                                NaN                                                                                                                                                                                                     <p>Vin mousseux</p>\n       NaN  ingredient                                    Garniture                                                     None        NaN                 None             NaN            None          1.0          None                                                                                           None         NaN          NaN            NaN           NaN
25    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                                NaN                                                                                                                                                                                          <p>1/2 fruit de la passion</p>\n       NaN     section                                    Garniture                                  1/2 fruit de la passion       0.50  fruit de la passion            60.0            None          1.0          None                                                                                           None         NaN    30.000000            NaN        30.000
26    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                                NaN                                                                                                                                                                                       <p>1 demi fruit de la passion</p>\n       NaN  ingredient                                          NaN                               1 demi fruit de la passion       0.50  fruit de la passion            60.0            None          1.0          None                                                                                           None         NaN    30.000000            NaN        30.000
27    cocktail_5655                                               Sirop de Vanille                                               https://1ou2cocktails.com/cocktails/sirop-de-vanille/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                 Pour 1 tasse                                                     None        NaN                 None             NaN         1 tasse          1.0         tasse                                                                                           None         NaN          NaN            NaN           NaN
28    cocktail_5655                                               Sirop de Vanille                                               https://1ou2cocktails.com/cocktails/sirop-de-vanille/                                                                                                                                                                                     <p>(1 tasse) d&rsquo;eau</p>\n                                                                                                                                                                                                                       NaN      8.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                 Eau du robinet         NaN   226.800000            NaN           NaN
29    cocktail_5655                                               Sirop de Vanille                                               https://1ou2cocktails.com/cocktails/sirop-de-vanille/                                                                                                                                                                                        <p>(1 tasse) de sucre</p>\n                                                                                                                                                                                                                       NaN      8.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                    Sucre blanc         NaN   226.800000            NaN           NaN
30    cocktail_5655                                               Sirop de Vanille                                               https://1ou2cocktails.com/cocktails/sirop-de-vanille/                                                                                                                                                                                                                NaN                                                                                                                                                                                              <p>1 gousse de vanille</p>\n       NaN  ingredient                                          NaN                                      1 gousse de vanille       1.00    gousse de vanille            15.0            None          1.0          None                                                                                           None         NaN    15.000000            NaN        15.000
31    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                 Pour 1 verre                                                     None        NaN                 None             NaN         1 verre          1.0         verre                                                                                           None         NaN          NaN            NaN           NaN
32    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                             <p><span style="font-weight: 400;">de gin</span></p>\n                                                                                                                                                                                                                       NaN      1.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                            Gin         NaN    42.520000            NaN           NaN
33    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                             <p><span style="font-weight: 400;">de jus de citron frais</span></p>\n                                                                                                                                                                                                                       NaN      1.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                             Citron, pulpe, cru         NaN    28.350000            NaN           NaN
34    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                        <p><span style="font-weight: 400;">de <a href="https://1ou2cocktails.com/cocktails/sirop-de-radicchio/">sirop de radicchio</a></span></p>\n                                                                                                                                                                                                                       NaN      1.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                   Endive, crue         NaN    28.350000            NaN           NaN
35    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                                                                                NaN                                                                                                                                                                                                   <p>Eau pétillante</p>\n       NaN  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                           None         NaN          NaN            NaN           NaN
36    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                     <p>de liqueur amère italienne, Cynar <em>*optionnel</em></p>\n                                                                                                                                                                                                                       NaN      0.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                        Liqueur         NaN    14.170000            NaN           NaN
37    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                    Garniture                                                     None        NaN                 None             NaN            None          1.0          None                                                                                           None         NaN          NaN            NaN           NaN
38    cocktail_5621                                        Gin & Radicchio Collins                                          https://1ou2cocktails.com/cocktails/gin-radicchio-collins/                                                                                                                                                                                                                NaN                                                                                                                                                                                           <p>1 feuille de radicchio</p>\n       NaN  ingredient                                          NaN                                                1 feuille       4.00              feuille             5.0            None          1.0          None                                                                                           None         NaN    20.000000            NaN        20.000
39    cocktail_5626                                             Sirop de Radicchio                                             https://1ou2cocktails.com/cocktails/sirop-de-radicchio/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                 Pour 1 tasse                                                     None        NaN                 None             NaN         1 tasse          1.0         tasse                                                                                           None         NaN          NaN            NaN           NaN
40    cocktail_5626                                             Sirop de Radicchio                                             https://1ou2cocktails.com/cocktails/sirop-de-radicchio/                                                                                                                                                                                                                NaN                                                                                                                                                                                              <p>1 tasse d&rsquo;eau</p>\n       NaN  ingredient                                          NaN                                                  1 tasse       1.00                tasse           250.0            None          1.0          None                                                                                           None         NaN   250.000000            NaN       250.000
41    cocktail_5626                                             Sirop de Radicchio                                             https://1ou2cocktails.com/cocktails/sirop-de-radicchio/                                                                                                                                                                                                                NaN                                                                                                                                                                                                 <p>1 tasse de sucre</p>\n       NaN  ingredient                                          NaN                                                  1 tasse       1.00                tasse           250.0            None          1.0          None                                                                                           None         NaN   250.000000            NaN       250.000
42    cocktail_5626                                             Sirop de Radicchio                                             https://1ou2cocktails.com/cocktails/sirop-de-radicchio/                                                                                                                                                                                                                NaN                                                                                                                                                                                <p>1/2 tasse de feuille de radicchio</p>\n       NaN  ingredient                                          NaN                        1/2 tasse de feuille de radicchio       0.50                tasse           250.0            None          1.0          None                                                                                           None         NaN   125.000000            NaN       125.000
43    cocktail_5615                              Thé Glacé Limonade aux Framboises                              https://1ou2cocktails.com/cocktails/the-glace-limonade-aux-framboises/                                                                                                                                                                       <p>(2 tasses) de thé Earl Grey, infusé</p>\n                                                                                                                                                                                                                       NaN     16.00     section                                Pour 4 verres                                                     None        NaN                 None             NaN        4 verres          4.0         verre                                                                          Thé infusé, non sucré         NaN   113.397500            NaN           NaN
44    cocktail_5615                              Thé Glacé Limonade aux Framboises                              https://1ou2cocktails.com/cocktails/the-glace-limonade-aux-framboises/                                                                                                                                                                       <p>(2 tasses) de thé Earl Grey, infusé</p>\n                                                                                                                                                                                                                       NaN     16.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          4.0          None                                                                          Thé infusé, non sucré         NaN   113.397500            NaN           NaN
45    cocktail_5615                              Thé Glacé Limonade aux Framboises                              https://1ou2cocktails.com/cocktails/the-glace-limonade-aux-framboises/                                                                                                                                                                                    <p>de jus de citron frais</p>\n                                                                                                                                                                                                                       NaN      1.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          4.0          None                                                                             Citron, pulpe, cru         NaN     7.087500            NaN           NaN
46    cocktail_5615                              Thé Glacé Limonade aux Framboises                              https://1ou2cocktails.com/cocktails/the-glace-limonade-aux-framboises/                                                                                                                                                                  <p>de sirop de framboise, Monsieur Cocktail</p>\n                                                                                                                                                                                                                       NaN      2.00  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          4.0          None                                  Fruits rouges, crus (framboises, fraises, groseilles, cassis)         NaN    14.175000            NaN           NaN
